학원명,주소,"설립자
강사","교습
과정","교습
과목",정원,"교습
기간","총교습시간
(분)",기숙사비,피복비,차량비,"적용일
(최종교습비변경일)",경도,위도,경위도
아카데미라운지대치1독서실,서울특별시 강남구 선릉로64길 15,7,독서실(유아/초·중·고),청소년1개월,90,1개월 0일,1,"178,000","178,000",0,2017.02.16,127.0534603,37.49809972,"127.053460291574,37.4980997234978"
아카데미라운지대치1독서실,서울특별시 강남구 선릉로64길 15,7,독서실(유아/초·중·고),청소년1일,90,0개월 1일,1,"9,000","9,000",0,2017.02.16,127.0534603,37.49809972,"127.053460291574,37.4980997234978"
아카데미라운지대치1독서실,서울특별시 강남구 선릉로64길 15,7,독서실(유아/초·중·고),성인1개월 자유석,90,1개월 0일,1,"180,000","180,000",0,2017.02.16,127.0534603,37.49809972,"127.053460291574,37.4980997234978"
아카데미라운지대치1독서실,서울특별시 강남구 선릉로64길 15,7,독서실(유아/초·중·고),성인1개월 다인실,90,1개월 0일,1,"220,000","220,000",0,2017.02.16,127.0534603,37.49809972,"127.053460291574,37.4980997234978"
아카데미라운지대치1독서실,서울특별시 강남구 선릉로64길 15,7,독서실(유아/초·중·고),성인1개월 1인실,90,1개월 0일,1,"240,000","240,000",0,2017.02.16,127.0534603,37.49809972,"127.053460291574,37.4980997234978"
아카데미라운지대치1독서실,서울특별시 강남구 선릉로64길 15,7,독서실(유아/초·중·고),성인 1일,90,0개월 1일,1,"13,000","13,000",0,2017.02.16,127.0534603,37.49809972,"127.053460291574,37.4980997234978"
압구정미성독서실,서울특별시 강남구 압구정로 113,2,독서실(유아/초·중·고),독서실,80,1개월 0일,1600,"150,000","150,000",0,2012.07.16,127.0184456,37.5244043,"127.018445606778,37.5244043008813"
어썸팩토리프리미엄독서실,서울특별시 강남구 역삼로 415,10,독서실(유아/초·중·고),독립형(성인),92,1개월 0일,1,"270,000","270,000",0,2017.10.19,127.0523957,37.50128904,"127.052395659668,37.5012890411822"
어썸팩토리프리미엄독서실,서울특별시 강남구 역삼로 415,10,독서실(유아/초·중·고),반독립형(성인),92,1개월 0일,1,"260,000","260,000",0,2017.10.19,127.0523957,37.50128904,"127.052395659668,37.5012890411822"
어썸팩토리프리미엄독서실,서울특별시 강남구 역삼로 415,10,독서실(유아/초·중·고),오픈형(성인),92,1개월 0일,1,"250,000","250,000",0,2017.10.19,127.0523957,37.50128904,"127.052395659668,37.5012890411822"
어썸팩토리프리미엄독서실,서울특별시 강남구 역삼로 415,10,독서실(유아/초·중·고),자유형(성인) 한달,92,1개월 0일,1,"240,000","240,000",0,2017.10.19,127.0523957,37.50128904,"127.052395659668,37.5012890411822"
어썸팩토리프리미엄독서실,서울특별시 강남구 역삼로 415,10,독서실(유아/초·중·고),자유형(성인) 하루,92,1개월 0일,1,"15,000","15,000",0,2017.10.19,127.0523957,37.50128904,"127.052395659668,37.5012890411822"
어썸팩토리프리미엄독서실,서울특별시 강남구 역삼로 415,10,독서실(유아/초·중·고),자유형(학생) 한달,92,1개월 0일,1,"178,000","178,000",0,2017.10.19,127.0523957,37.50128904,"127.052395659668,37.5012890411822"
어썸팩토리프리미엄독서실,서울특별시 강남구 역삼로 415,10,독서실(유아/초·중·고),자유형(학생) 하루,92,1개월 0일,1,"9,000","9,000",0,2017.10.19,127.0523957,37.50128904,"127.052395659668,37.5012890411822"
에이플러스독서실,서울특별시 강남구 도곡로 183,1,독서실(유아/초·중·고),독서실,74,1개월 0일,0,"160,000","160,000",0,2013.01.22,127.0394079,37.49223519,"127.039407878096,37.4922351875816"
에이플러스독서실,서울특별시 강남구 도곡로 183,1,독서실(유아/초·중·고),학생기본석,74,1개월 0일,0,"140,000","140,000",0,2018.09.14,127.0394079,37.49223519,"127.039407878096,37.4922351875816"
에이플러스독서실,서울특별시 강남구 도곡로 183,1,독서실(유아/초·중·고),학생고급석,74,1개월 0일,0,"155,000","155,000",0,2018.09.14,127.0394079,37.49223519,"127.039407878096,37.4922351875816"
에이플러스독서실,서울특별시 강남구 도곡로 183,1,독서실(유아/초·중·고),학생1인실,74,1개월 0일,0,"170,000","170,000",0,2018.09.14,127.0394079,37.49223519,"127.039407878096,37.4922351875816"
에이플러스독서실,서울특별시 강남구 도곡로 183,1,독서실(유아/초·중·고),일반,74,1개월 0일,0,"200,000","200,000",0,2018.09.14,127.0394079,37.49223519,"127.039407878096,37.4922351875816"
엠제이스터디독서실,서울특별시 강남구 헌릉로 569,2,독서실(유아/초·중·고),독서실 이용료,0,1개월 0일,0,"178,000","178,000",0,2014.11.11,127.1012262,37.46575802,"127.101226214382,37.4657580150675"
예당독서실,서울특별시 강남구 선릉로 664,1,독서실(유아/초·중·고),독서실(일반),113,1개월 0일,0,"160,000","160,000",0,2013.02.04,127.0423169,37.51589107,"127.042316926707,37.5158910703504"
예당독서실,서울특별시 강남구 선릉로 664,1,독서실(유아/초·중·고),독서실(특실),113,1개월 0일,0,"180,000","180,000",0,2013.02.04,127.0423169,37.51589107,"127.042316926707,37.5158910703504"
예당독서실,서울특별시 강남구 선릉로 664,1,독서실(유아/초·중·고),일반실(학생),113,1개월 0일,0,"150,000","150,000",0,2018.08.08,127.0423169,37.51589107,"127.042316926707,37.5158910703504"
예당독서실,서울특별시 강남구 선릉로 664,1,독서실(유아/초·중·고),풀옵션디럭스,113,1개월 0일,0,"220,000","220,000",0,2019.07.23,127.0423169,37.51589107,"127.042316926707,37.5158910703504"
예당독서실,서울특별시 강남구 선릉로 664,1,독서실(유아/초·중·고),디럭스 독실,113,1개월 0일,0,"200,000","200,000",0,2019.07.23,127.0423169,37.51589107,"127.042316926707,37.5158910703504"
예당독서실,서울특별시 강남구 선릉로 664,1,독서실(유아/초·중·고),독서실,113,0개월 1일,0,"10,000","10,000",0,2019.07.23,127.0423169,37.51589107,"127.042316926707,37.5158910703504"
예당독서실,서울특별시 강남구 선릉로 664,1,독서실(유아/초·중·고),독서실,113,0개월 1일,0,"9,000","9,000",0,2019.07.23,127.0423169,37.51589107,"127.042316926707,37.5158910703504"
오투존골든벨독서실,서울특별시 강남구 개포로22길 27,1,독서실(유아/초·중·고),독서실,110,1개월 0일,0,"130,000","130,000",0,2012.08.28,127.0490041,37.47733721,"127.049004114497,37.4773372077747"
오투존골든벨독서실,서울특별시 강남구 개포로22길 27,1,독서실(유아/초·중·고),학생일반실,95,1개월 0일,0,"150,000","150,000",0,2018.11.13,127.0490041,37.47733721,"127.049004114497,37.4773372077747"
온더데스크대치독서실,서울특별시 강남구 삼성로 212,6,독서실(유아/초·중·고),독서실비,114,1개월 0일,1,"178,000","178,000",0,2015.04.28,127.0659154,37.49961577,"127.065915414443,37.4996157705058"
온더데스크대치독서실,서울특별시 강남구 삼성로 212,6,독서실(유아/초·중·고),독서실비(1인),114,1개월 0일,1,"9,000","9,000",0,2017.03.03,127.0659154,37.49961577,"127.065915414443,37.4996157705058"
온더데스크대치독서실,서울특별시 강남구 삼성로 212,6,독서실(유아/초·중·고),월열람료(성인1),114,1개월 0일,1,"208,000","208,000",0,2021.04.08,127.0659154,37.49961577,"127.065915414443,37.4996157705058"
온더데스크대치독서실,서울특별시 강남구 삼성로 212,6,독서실(유아/초·중·고),월열람료(성인2),114,1개월 0일,1,"228,000","228,000",0,2021.04.08,127.0659154,37.49961577,"127.065915414443,37.4996157705058"
온더데스크대치독서실,서울특별시 강남구 삼성로 212,6,독서실(유아/초·중·고),일열람료(성인),114,0개월 1일,1,"13,000","13,000",0,2021.04.08,127.0659154,37.49961577,"127.065915414443,37.4996157705058"
온더데스크도곡독서실,서울특별시 강남구 도곡로 182,1,독서실(유아/초·중·고),월독서실비,87,1개월 0일,1,"178,000","178,000",0,2016.05.10,127.0392986,37.49156037,"127.039298630516,37.4915603694977"
온더데스크도곡독서실,서울특별시 강남구 도곡로 182,1,독서실(유아/초·중·고),일독서실비,87,1개월 0일,1,"9,000","9,000",0,2016.05.10,127.0392986,37.49156037,"127.039298630516,37.4915603694977"
온더데스크한티독서실,서울특별시 강남구 역삼로52길 14,13,독서실(유아/초·중·고),1개월,125,1개월 0일,1,"178,000","178,000",0,2016.02.04,127.0479899,37.49855411,"127.047989898024,37.4985541072519"
온더데스크한티독서실,서울특별시 강남구 역삼로52길 14,13,독서실(유아/초·중·고),1일,125,0개월 1일,1,"9,000","9,000",0,2016.02.04,127.0479899,37.49855411,"127.047989898024,37.4985541072519"
와이즈만영재입시센터학원,서울특별시 강남구 영동대로 231,8,독서실(유아/초·중·고),월독서실비,100,1개월 0일,1,"178,000","178,000",0,2016.09.19,127.0673585,37.49979399,"127.06735847736,37.499793986392"
와이즈만영재입시센터학원,서울특별시 강남구 영동대로 231,8,독서실(유아/초·중·고),일독서실비,100,1개월 0일,1,"9,000","9,000",0,2016.09.19,127.0673585,37.49979399,"127.06735847736,37.499793986392"
와이즈스터디일원센터독서실,서울특별시 강남구 일원로 95,3,독서실(유아/초·중·고),학생1인석,81,1개월 0일,37800,"178,000","178,000",0,2018.10.04,127.0835242,37.48573633,"127.083524202025,37.4857363331786"
와이즈스터디일원센터독서실,서울특별시 강남구 일원로 95,3,독서실(유아/초·중·고),학생반개방,81,1개월 0일,37800,"178,000","178,000",0,2018.10.04,127.0835242,37.48573633,"127.083524202025,37.4857363331786"
와이즈스터디일원센터독서실,서울특별시 강남구 일원로 95,3,독서실(유아/초·중·고),학생자유석,81,1개월 0일,37800,"178,000","178,000",0,2018.10.04,127.0835242,37.48573633,"127.083524202025,37.4857363331786"
와이즈스터디일원센터독서실,서울특별시 강남구 일원로 95,3,독서실(유아/초·중·고),성인1인석,81,1개월 0일,43200,"240,000","240,000",0,2018.10.04,127.0835242,37.48573633,"127.083524202025,37.4857363331786"
와이즈스터디일원센터독서실,서울특별시 강남구 일원로 95,3,독서실(유아/초·중·고),성인반개방,81,1개월 0일,43200,"220,000","220,000",0,2018.10.04,127.0835242,37.48573633,"127.083524202025,37.4857363331786"
와이즈스터디일원센터독서실,서울특별시 강남구 일원로 95,3,독서실(유아/초·중·고),성인자유석,81,1개월 0일,43200,"200,000","200,000",0,2018.10.04,127.0835242,37.48573633,"127.083524202025,37.4857363331786"
와이즈스터디일원센터독서실,서울특별시 강남구 일원로 95,3,독서실(유아/초·중·고),학생1인석,81,0개월 1일,1260,"9,000","9,000",0,2018.10.04,127.0835242,37.48573633,"127.083524202025,37.4857363331786"
와이즈스터디일원센터독서실,서울특별시 강남구 일원로 95,3,독서실(유아/초·중·고),학생반개방,81,0개월 1일,1260,"9,000","9,000",0,2018.10.04,127.0835242,37.48573633,"127.083524202025,37.4857363331786"
와이즈스터디일원센터독서실,서울특별시 강남구 일원로 95,3,독서실(유아/초·중·고),학생자유석,81,0개월 1일,1260,"9,000","9,000",0,2018.10.04,127.0835242,37.48573633,"127.083524202025,37.4857363331786"
와이즈스터디일원센터독서실,서울특별시 강남구 일원로 95,3,독서실(유아/초·중·고),성인1인석,81,0개월 1일,1440,"15,000","15,000",0,2018.10.04,127.0835242,37.48573633,"127.083524202025,37.4857363331786"
와이즈스터디일원센터독서실,서울특별시 강남구 일원로 95,3,독서실(유아/초·중·고),성인반개방,81,0개월 1일,1440,"15,000","15,000",0,2018.10.04,127.0835242,37.48573633,"127.083524202025,37.4857363331786"
와이즈스터디일원센터독서실,서울특별시 강남구 일원로 95,3,독서실(유아/초·중·고),성인자유석,81,0개월 1일,1440,"14,000","14,000",0,2018.10.04,127.0835242,37.48573633,"127.083524202025,37.4857363331786"
원클래스라이브러리독서실,서울특별시 강남구 삼성로72길 64,6,독서실(유아/초·중·고),청소년,94,1개월 0일,1,"178,000","178,000",0,2017.05.23,127.0633676,37.50079379,"127.063367609535,37.5007937883145"
원클래스라이브러리독서실,서울특별시 강남구 삼성로72길 64,6,독서실(유아/초·중·고),청소년,94,0개월 1일,1,"9,000","9,000",0,2017.05.23,127.0633676,37.50079379,"127.063367609535,37.5007937883145"
원클래스라이브러리독서실,서울특별시 강남구 삼성로72길 64,6,독서실(유아/초·중·고),성인 독립석,94,1개월 0일,1,"240,000","240,000",0,2017.05.23,127.0633676,37.50079379,"127.063367609535,37.5007937883145"
원클래스라이브러리독서실,서울특별시 강남구 삼성로72길 64,6,독서실(유아/초·중·고),성인 반독립석,94,1개월 0일,1,"220,000","220,000",0,2017.05.23,127.0633676,37.50079379,"127.063367609535,37.5007937883145"
원클래스라이브러리독서실,서울특별시 강남구 삼성로72길 64,6,독서실(유아/초·중·고),자유석,94,1개월 0일,1,"190,000","190,000",0,2017.05.23,127.0633676,37.50079379,"127.063367609535,37.5007937883145"
원클래스라이브러리독서실,서울특별시 강남구 삼성로72길 64,6,독서실(유아/초·중·고),자유석,94,0개월 15일,1,"165,000","165,000",0,2017.05.23,127.0633676,37.50079379,"127.063367609535,37.5007937883145"
원클래스라이브러리독서실,서울특별시 강남구 삼성로72길 64,6,독서실(유아/초·중·고),자유석,94,0개월 10일,1,"130,000","130,000",0,2017.05.23,127.0633676,37.50079379,"127.063367609535,37.5007937883145"
원클래스라이브러리독서실,서울특별시 강남구 삼성로72길 64,6,독서실(유아/초·중·고),자유석,94,0개월 5일,1,"70,000","70,000",0,2017.05.23,127.0633676,37.50079379,"127.063367609535,37.5007937883145"
원클래스라이브러리독서실,서울특별시 강남구 삼성로72길 64,6,독서실(유아/초·중·고),자유석,94,0개월 1일,1,"15,000","15,000",0,2017.05.23,127.0633676,37.50079379,"127.063367609535,37.5007937883145"
원클래스라이브러리일원점독서실,서울특별시 강남구 개포로 628,5,독서실(유아/초·중·고),청소년(1개월),10,1개월 0일,1,"178,000","178,000",0,2017.07.07,127.0815703,37.49410013,"127.081570321339,37.4941001284485"
원클래스라이브러리일원점독서실,서울특별시 강남구 개포로 628,5,독서실(유아/초·중·고),청소년(1일),10,0개월 1일,1,"90,000","90,000",0,2017.07.07,127.0815703,37.49410013,"127.081570321339,37.4941001284485"
원클래스라이브러리일원점독서실,서울특별시 강남구 개포로 628,5,독서실(유아/초·중·고),성인-독립석(30일),10,0개월 30일,1,"240,000","240,000",0,2017.07.07,127.0815703,37.49410013,"127.081570321339,37.4941001284485"
원클래스라이브러리일원점독서실,서울특별시 강남구 개포로 628,5,독서실(유아/초·중·고),성인-반독립석(30일),10,0개월 30일,1,"220,000","220,000",0,2017.07.07,127.0815703,37.49410013,"127.081570321339,37.4941001284485"
